,user_name,created_at,attitudes_count,comments
143,holly_fontaine,Sun Nov 22 03:10:33 +0800 2020,0,希望你看看清华学姐在11月18日（即事件在网络发酵前）在清华树洞道歉信的截图，你就知道你在互联网上，特别是知乎上看到的信息源是被刻意摘选过的了，以激化矛盾，达成一场厌女狂欢[喵喵]
144,文戈桑,Sun Nov 22 03:09:22 +0800 2020,0,笑死，男的真性骚扰都有单位学校帮忙捂着，也没人说全体男性承担。又是那一套恐吓话术，没一点意思
145,文戈桑,Sun Nov 22 02:59:57 +0800 2020,0,他是“可选全母”派的[吃惊]哎哟我去
146,文戈桑,Sun Nov 22 02:58:45 +0800 2020,0,君子不立危墙之下啊，怕被女孩子诬告就离女孩子远点啊，谁也没法保证哪里都有监控不是？但只要离女孩子远点不就永远不会被诬告吗？为你们好都听不懂，真是急死了
147,文戈桑,Sun Nov 22 02:49:53 +0800 2020,0,我在打饭的时候不小心碰到男人的手都说“不好意思了”啊[疑问]
148,闲云萧鹤,Sun Nov 22 01:45:28 +0800 2020,0,挺好的，一次看到一个“讲道理”的彩虹头像人…
149,SNOWEN-,Sun Nov 22 01:31:49 +0800 2020,0,守守男德
150,戊己校尉20170,Sun Nov 22 00:43:19 +0800 2020,0,网络是公共场所，每个人的发言都要经得起质疑和讨论！
151,yyyy要加油,Sun Nov 22 00:37:23 +0800 2020,0,@yyyy要加油: 人家要名誉好像没有什么用，某些吊男名誉可是金贵的不行 3 cm都不让人说，建议卖淫嫖娼个人信息网络公开敢？前段时间社区公开都跳脚的不行了
152,小钱烨,Sun Nov 22 00:34:31 +0800 2020,0,现实就是领导确实是男性居多，这事抱怨没用，成年人的基本素养就是接受现实，然后做出对自己最有利的而不是最理想的决定。
153,第第第321,Sun Nov 22 00:26:35 +0800 2020,0,第二条第三条必须得女性同时遵守，否则男性就会吃亏啊，比如排队时要是女生横冲直撞，还要保持距离就只能自动排在所有女生后面了
154,暴躁老妹在线蹦迪,Sun Nov 22 00:06:32 +0800 2020,0,哈哈哈看看这一副城里人的口气，真的是高人一等噢[可怜]鄙人高攀不起高攀不起[嘻嘻]吓死啦吓死啦原来是城里人奥[可怜][作揖]
155,古早味全糖去冰加奶盖,Sun Nov 22 00:04:29 +0800 2020,0,我笑死 乡下人招谁惹谁了要被cue
156,沼泽雏菊,Sun Nov 22 00:02:18 +0800 2020,0,你把自己说过的话，【男】全部换成【女】试试看，有惊喜哦
157,炼狱-夺魄,Sat Nov 21 23:32:19 +0800 2020,0,你生不生孩子，除了你父母没有人会真的关心。你压根不生都无所谓。把该交的税交了，该延迟退休的延迟退休。拿钱帮别人养孩子都可以
158,吃桃长大的可爱多,Sat Nov 21 23:31:08 +0800 2020,0,转发这篇防诬告指南，希望天下的男孩子们都学会保护自己！
159,炼狱-夺魄,Sat Nov 21 23:30:43 +0800 2020,0,尽管闹这种事闹得越多越好[二哈][二哈][二哈]少部分女性愚蠢造成的影响是要所有女性来承担的。产假孕假，性骚扰诬陷都是这样的。最终造成的氛围就是职场远离女性下属，不愿意招收女性。这个靠嘴硬是没用的
160,#NAME?,Sat Nov 21 23:29:09 +0800 2020,0,（就在“无意触碰到对方身体部位”这个范围内而言）女的很少无意碰到男性jj大概是因为太小了吧
161,古早味全糖去冰加奶盖,Sat Nov 21 23:14:43 +0800 2020,0,哈哈哈哈哈哈哈哈哈哈哈谢谢姐妹！
162,15Ativan·,Sat Nov 21 23:03:35 +0800 2020,0,你怎么又来了？
163,暴躁老妹在线蹦迪,Sat Nov 21 22:57:27 +0800 2020,0,哈哈哈张口就来乡下人哈哈哈哈哈哈哈哈哈哈
164,王大鱼哇_854,Sat Nov 21 22:54:29 +0800 2020,0,卖的时候不想名誉了？
165,戊己校尉20170,Sat Nov 21 22:53:21 +0800 2020,0,我从没说网络暴力不会针对女性，我说的是，在网络暴力更容易针对男性，尤其女性控诉男性，很多时候根本没有任何证据、只是一面之辞就给男性带来排山倒海的网络暴力，无论是印小天、潘粤明、罗冠军还是现在的学弟都是如此。古今中外，诬告非礼/强奸都是效率最高、成本最低、而且当事人百口莫辩的套路。
166,冥芝,Sat Nov 21 22:34:39 +0800 2020,0,博主讲话好可爱呀，说话又好听
167,疯疯癫癫的高人,Sat Nov 21 22:28:35 +0800 2020,0,请不要用虚伪的道理来对博主进行绑架，原博真知灼见，博主的文章应该受到嘉奖。你没有看懂原博想表达的意思还大放厥词很容易让人知道你智商不足。而且你的评论里，从头到尾透露着虚伪做作的气息。老实说这样不仅缺德而且也很下流。
168,桃春弥弥子,Sat Nov 21 22:22:22 +0800 2020,0,评论把我整乐了。蝈男智商到底是有多低啊[疑问]
169,桃春弥弥子,Sat Nov 21 22:21:48 +0800 2020,0,你阅读理解零分吗
170,时代度假酒店,Sat Nov 21 22:20:35 +0800 2020,0,不脏哦～但你这么积极对号入座，你一定很脏～二手男～
171,in了就这个造型in了,Sat Nov 21 22:01:43 +0800 2020,0,是的，女的尽量避免生男的，能省很多麻烦[憧憬]这个看妈是男是女了，不过很明显妈不可能是男的[憧憬]
172,不想努力了本人厌学,Sat Nov 21 21:58:22 +0800 2020,0,清清白白距离女人十米远的话，怎么会给到女人诬告你的机会
173,一大把谷子,Sat Nov 21 21:41:13 +0800 2020,0,？这个钩这么直咋还有人上钩
174,七月息者也,Sat Nov 21 21:30:42 +0800 2020,0,希望下次女受害者你也能出来说话呢，不然我教你，只要在公共场合大喊我被猥琐男鸡奸了保证大家眼光都看着你 任何构陷绝对无法沾上你[太开心][太开心][太开心][太开心][太开心]
175,nmhszjj,Sat Nov 21 21:25:34 +0800 2020,0,小地方的乡下人别这么教育，还挺自豪的，哈哈哈哈太可怜了多出来看看吧
176,均分不过85坚决不改名,Sat Nov 21 21:12:01 +0800 2020,0,这些不是最基本的吗
177,#NAME?,Sat Nov 21 21:06:00 +0800 2020,0,不是男的自己总说自己品行有缺陷控制不住自己吗？怎么变成原博说的了
178,拳师终结者X5,Sat Nov 21 20:57:33 +0800 2020,0,其实我觉得女权极端分子和某些饭圈粉丝重合的比例很大，用饭圈粉黑的套路来做政治议题。我是觉得政治议题还是需要理性的人来操作，不然只会激化对立，这未必是好事。
179,Raphael_Olivian,Sat Nov 21 20:49:44 +0800 2020,0,我傻了，这文案里不就是一个正常正派的男人应该做的事么，难道这就要求高到不行了？我对国男的道德基准线刮目相看啊[吐]
180,Raphael_Olivian,Sat Nov 21 20:49:44 +0800 2020,0,我傻了，这文案里不就是一个正常正派的男人应该做的事么，难道这就要求高到不行了？我对国男的道德基准线刮目相看啊[吐]
181,羊葛莉,Sat Nov 21 20:48:44 +0800 2020,0,在既有价值体系（如父权）中寻求良善且有效的改变，本来就不是件容易的事；大家都还在摸索成长，别急着下定论，一起努力吧????
182,七月息者也,Sat Nov 21 20:45:46 +0800 2020,0,哎呀 怎么有金针菇跑出来了 不是屌小就可以是女的的，这种事肯定是不检点的男生女装啦
183,倔强的胡麻,Sat Nov 21 20:43:31 +0800 2020,0,男性命运共同体？搞笑呢，人类发展史就是男人的战争史。信这个才脑残。
184,拳师终结者X5,Sat Nov 21 20:38:54 +0800 2020,0,其实我觉得我是一个很矛盾的人，一方面我认同不少女权主义者提出的议题，比如女性生育导致的就业问题，冠姓权的议题，就业中的男女歧视问题。另一方面我又对那些整天用犯罪事件鼓动女性仇男的kol 非常反感。我自认不是一个狭隘的人，对我而言只有理性和非理性的人，意识形态并不重要
185,憨憨在线发言,Sat Nov 21 20:37:48 +0800 2020,0,确实是，希望各位男的能保护好自己。
186,古早味全糖去冰加奶盖,Sat Nov 21 20:33:49 +0800 2020,0,哈哈哈哈哈哈哈完全不会麻烦！！
187,羊葛莉,Sat Nov 21 20:33:11 +0800 2020,0,好吧，我就认定你15岁吧[笑cry]总之，我自认为是个女权主义者，在某些人的定义中，也是个女拳主义者，跟你这位用柯文哲头像的拳师终结者聊这么多，希望彼此多少都有一些收获。也打扰原博了，评论提示应该很烦人??有机会再聊。
188,拳师终结者X5,Sat Nov 21 20:24:55 +0800 2020,0,还真不是30上下[偷笑]
189,-罗英俊-,Sat Nov 21 20:24:44 +0800 2020,0,你家是才通网吗？你说的这种我们在网上就听了十多年了啊
190,拳师终结者X5,Sat Nov 21 20:24:20 +0800 2020,0,说白了，人活着还是心态的问题，虽然有不少人能避免媒体的影响。但是媒体依然具有很大的影响力，今年以来部分媒体发现女性被害议题能获得巨大流量之后，就疯狂报道此类的案例，事实上已经造成了很多女性的焦虑，而且也导致了性别对立。我认为政府可能需要稍微控制一下此类新闻的比例了。
191,羊葛莉,Sat Nov 21 20:23:21 +0800 2020,0,不好意思，聊了这么久，有个真实的小疑惑……方便请教你的年纪吗？我是猜19-23或48-55这两个年龄段啦
192,羊葛莉,Sat Nov 21 20:16:13 +0800 2020,0,啊，原来是上海人呀??我发现沿海城市、高知、男性，还满容易因自己的生活品质不错，所以对别人的焦虑不以为然的现象。这两天跟你聊这么多，一方面是觉得你还满能沟通、二方面是因为你的ID；我明白，每个人的信念都是建立在他自己的人生基础上，但还是希望多聊聊不同的意见，也许未来会有不同的想法。
193,王大鱼哇_854,Sat Nov 21 20:10:08 +0800 2020,0,受害者有罪论，回头要是个女生碰到我包我是不是可以诬告她小偷[摊手]
194,拳师终结者X5,Sat Nov 21 20:08:46 +0800 2020,0,我不认为共情有什么问题，但更要了解到，中国新闻是从14亿人中筛选出来的。在中国普通的杀人案都上不了新闻，只有杀妻，杀夫，不允折磨致死这种极度罕见的事情才会被新闻所关注。明白这点，就不会有太多的代入感了，比如我是上海人，不是上海发生的新闻，和我关系真的不大。
195,羊葛莉,Sat Nov 21 20:08:44 +0800 2020,0,而且人生哪来的百年啊[笑cry]七八十就很长寿了吧[笑cry]再说，如果百年也就不能说是短短了吧[笑cry][笑cry][笑cry]你说话太有意思了哈哈哈哈哈
196,羊葛莉,Sat Nov 21 20:07:41 +0800 2020,0,但口头的威胁就是犯法了呀[笑cry]只是犯罪成本低，定罪成本高，又或者只是法律规范还不到位，所以很常见，但不代表这就是合理或合法的呀[笑cry]
197,羊葛莉,Sat Nov 21 20:05:46 +0800 2020,0,既然是新闻，就代表这是真实发生的；既然是真实发生的，就代表对当事人来说，这不是小说。既然有人对这些不幸产生共鸣，代表他们的生活有共通之处；既然你不会对这些不幸产生共鸣，代表你和他们没有共通之处。既然你和不幸没有共通之处，就别阻止有不幸的人他们的共鸣了吧，这样很得了便宜还卖乖哦。
198,拳师终结者X5,Sat Nov 21 20:01:53 +0800 2020,0,说实话，人生短短百年，什么东西都要限制，何必在世上走一遭呢？只要不犯法，根本没必要那么多限制。只不过有些话注意场合就是了。谁没在私底下说过别人坏话呢？
199,拳师终结者X5,Sat Nov 21 20:00:06 +0800 2020,0,这种现实中很低概率的事件，我是觉得根本没必要焦虑，新闻看多了，代入感太强的人容易产生这些问题。我通常把新闻当小说看，所以很少会不安。
200,羊葛莉,Sat Nov 21 19:59:40 +0800 2020,0,嗯嗯，口嗨不好哦，尽量不要。（口嗨不是聊性啦，是把聊对他人的性伤害或攻击当成玩笑的这部分）
201,阿阿阿阿卷儿__,Sat Nov 21 19:59:08 +0800 2020,0,这些不是最基本的吗，要求很高吗[疑问][疑问][疑问]
202,阿阿阿阿卷儿__,Sat Nov 21 19:57:41 +0800 2020,0,男的都去嫁男的更好，这样更安全
203,羊葛莉,Sat Nov 21 19:57:34 +0800 2020,0,那就好啦，既然你不怕被诬告，那原博的条条框框当然可以不用理会啦～但有些男性怕呀，这几则就很适合给他们做个参考??
204,拳师终结者X5,Sat Nov 21 19:57:08 +0800 2020,0,对我而言，过渡防护带来的损害，比这些小概率事件更大。这种低概率事件，真碰到了算你倒霉，还能怎么办呢？口嗨我觉得很正常啊，只是要看场合。我觉得成年人谈性问题很正常。如果有人不满，就应该提出来，那我自然就不讲了。
205,拳师终结者X5,Sat Nov 21 19:54:10 +0800 2020,0,每年中国有6万人交通事故死亡所以需要安全带。而所谓的性骚扰诬告呢？连网上都很少见啊。风险可以忽略不计的事情，当然没有做防护措施啊。
206,羊葛莉,Sat Nov 21 19:52:24 +0800 2020,0,既然有概率，就代表会发生；我们是普通人，会发生在普通人身上的事情，自然也会在我们身上发生。我同意气势强硬一些，所以我支持原博的“男性不应口嗨（身为女性的我也不会口嗨），但你又说这是对男性的条条框框、对男性的限制……这？又要我们强硬、又要我们不要过度反应，你自个都这么矛盾了，咋办？
207,羊葛莉,Sat Nov 21 19:46:26 +0800 2020,0,回到原博的六条建议，有不让男性出门了吗？有不让男性和女性接触了吗？都没有，只不过是让男性更佳地避免被误会的建议，甚至还没到系安全带的强制性，不正是符合你所说的“适度的防护措施”吗？你怎么又理解为过度担忧了呢。
208,酆舒xj,Sat Nov 21 19:35:35 +0800 2020,0,啊这，那女人全部只生女孩，不给男的出生机会就行了，是这样吗
209,纸嗓子喉宝,Sat Nov 21 19:32:21 +0800 2020,0,评论真是令人开眼……这些要求其实就是基本礼仪要求，怎么还有人被冒犯到了捏[吃惊]
210,没人知道钰钰子在这里,Sat Nov 21 19:31:23 +0800 2020,0,这是对你们男的好[笑哈哈]好心提醒都不行了么？
211,超级哈胖,Sat Nov 21 19:17:42 +0800 2020,0,你爸脏不？
212,2H6Happy,Sat Nov 21 19:03:40 +0800 2020,0,我是男的  虽然这个博主和下面一些女的语气有点报复的意味  但她们说的这些我觉得还挺好的[允悲][允悲]  和陌生的女性确实保持点距离好  也最好不要口嗨  一旦惹上麻烦了女性有着规则的倾斜度保护 没监控我就是百口莫辩了
213,拳师终结者X5,Sat Nov 21 19:01:02 +0800 2020,0,做坏事的人会心虚，你越强硬，他就越软弱。气势和身高性别歧视没什么关系。在很多事情上，你态度不同，结果也会不同，这不是无知，而是事实。
214,拳师终结者X5,Sat Nov 21 18:58:55 +0800 2020,0,我对社会事件的看法，差不多就等于看小说。中国人口太多了，能上新闻的，基本都是匪夷所思的事情。普通人要遇到的概率太低了。至于自己身边遇到的事，我的经验是你越软弱，坏人就越会得寸进尺。
